NatEmis,Province,name
500245014,KZN,ESIPHUKWINI  J.P  SCHOOL
500249269,KZN,EVEREST PRIMARY SCHOOL ()
500441965,KZN,Fairvale Secondary School
500250083,KZN,GEORGE CAMPBELL TECHNICAL HIGH SCHOOL
500320198,KZN,Glenashley Junior Primary School
500254338,KZN,GLENASHLEY PREPARATORY SCHOOL
500257779,KZN,Glenmore Primary School
500261368,KZN,GLENWOOD CHRISTIAN SCHOOL
500261553,KZN,GLENWOOD HIGH SCHOOL
500261812,KZN,Glenwood Junior Primary School
500267954,KZN,GLENWOOD PREPARATORY SCHOOL
500442076,KZN,Gordon Road Girls' School
500271728,KZN,GROSVENOR GIRLS HIGH SCHOOL
500444037,KZN,HAMILTON MAKHANYA HIGH SCHOOL
500273060,KZN,HUNT ROAD SECONDARY SCHOOL
500497243,KZN,IGUGULABANGUNI PRIMARY SCHOOL
500274281,KZN,INCOPHELELO JUNIOR PRIMARY SCHOOL
500277685,KZN,INKANYEZI PRIMARY SCHOOL
500281570,KZN,INKONGOZELO JUNIOR PRIMARY SCHOOL
500283050,KZN,INSIZWAKAZI PRIMARY SCHOOL
500284937,KZN,ISIDINGO C.P SCHOOL
500290043,KZN,ISISUSA SECONDARY SCHOOL
500292004,KZN,KHIPHULWAZI H.P. SCHOOL
500293003,KZN,KINGSBURGH PRIMARY SCHOOL
500298701,KZN,KINGSWAY HIGH SCHOOL
500442039,KZN,KUHLEKWETHU PRIMARY SCHOOL
500100418,KZN,KUSAKUSA PRIMARY SCHOOL ()
500100455,KZN,LA LUCIA JUNIOR PRIMARY SCHOOL
500442631,KZN,LAMONTVILLE HIGH SCHOOL
500102231,KZN,LUGOBE HIGH SCHOOL
500102268,KZN,MALVERN PRIMARY SCHOOL ()
500441040,KZN,Manor Gardens Primary School
500104229,KZN,MANZOLWANDLE PRIMARY SCHOOL ()
500104414,KZN,MARLBOROUGH PARK JUNIOR PRIMARY SCHOOL
500104451,KZN,MAWELEWELE PRIMARY SCHOOL
500104710,KZN,MAYVILLE SECONDARY SCHOOL
500106745,KZN,MGADA COMBINED PRIMARY SCHOOL
500107189,KZN,MHAWU HIGH SCHOOL
500109113,KZN,Morningside Primary School
500113960,KZN,MOUNT ROYAL COMBINED SCHOOL
500114626,KZN,MTHAMBO HIGH SCHOOL
500302549,KZN,NATHANIEL SABELO SECONDARY SCHOOL
500115625,KZN,NDIDAKHABAZELA HIGH SCHOOL
500116069,KZN,NDLANDLAMA PRIMARY SCHOOL
500116254,KZN,NDONGENI SENIOR PRIMARY SCHOOL 
500116846,KZN,NDONYELA SECONDARY SCHOOL
500116920,KZN,NGONGOMISA PRIMARY SCHOOL
500117401,KZN,NOMZAMO MANDELA PRIMARY SCHOOL
500117808,KZN,NORTH CREST PRIMARY SCHOOL 
500338698,KZN,NTWELA PRIMARY SCHOOL
500119103,KZN,OCEAN VIEW HOUSE PRIMARY SCHOOL
500119917,KZN,OGWINI COMPREHENSIVE TECHNICAL HIGH SCHOOL
500123284,KZN,OPHAPHENI PRIMARY SCHOOL
500123765,KZN,OUR LADY OF FATIMA DOMINICAN CONVENT SCHOOL
500278832,KZN,PARKLANDS PRIMARY SCHOOL
500125393,KZN,PARKVIEW PRIMARY SCHOOL (DURBAN)
500277796,KZN,PARLOCK PRIMARY SCHOOL
500125578,KZN,PHANGISA PRIMARY SCHOOL
500141155,KZN,PHUPHUMA PRIMARY SCHOOL
500142709,KZN,QUARRY HEIGHTS PRIMARY SCHOOL
500144152,KZN,QUEENSBURGH HIGH SCHOOL
500148185,KZN,ROSEHILL PRIMARY SCHOOL 
500149184,KZN,SAPHINDA C.P. SCHOOL
500149221,KZN,SAPHUMELELA FULL SERVICE SCHOOL
500149665,KZN,SAWPITS PRIMARY SCHOOL
500339327,KZN,SHERWOOD PRIMARY SCHOOL    
500149924,KZN,SIBUSISIWE COMPREHENSIVE TECHNICAL HIGH SCHOOL
500149961,KZN,SICELIMPILO PRIMARY SCHOOL
500246198,KZN,SIDELILE HIGH SCHOOL
500151182,KZN,SIPHEPHELE SENIOR SECONDARY SCHOOL
500152181,KZN,SISHOSONKE HIGH SCHOOL
500153513,KZN,SIYABONGA SECONDARY SCHOOL (AMANZIMTOTI)
500125171,KZN,SOBONAKHONA HIGH SCHOOL
500159618,KZN,SPARKS ESTATE SECONDARY SCHOOL
500162134,KZN,SPEARMAN ROAD PRIMARY SCHOOL
500164539,KZN,SPRINGFIELD HINDU PRIMARY SCHOOL
500164872,KZN,ST BARNABAS INDEPENDENT SCHOOL
500165760,KZN,ST MICHAELS PRIMARY SCHOOL (DURBAN)
500167721,KZN,ST.THERESAS R.C. PRIMARY SCHOOL
500168905,KZN,SYDENHAM PRIMARY SCHOOL (DURBAN)
500174492,KZN,THOKOZANI PRIMARY SCHOOL (DURBAN)
500449920,KZN,TOBI SENIOR PRIMARY SCHOOL
500176157,KZN,TREE TOPS JUNIOR PRIMARY SCHOOL
500177711,KZN,Umbogintwini Primary School
500177933,KZN,UMGABABA COMBINED PRIMARY SCHOOL
500184593,KZN,Umkomaas Primary School
500185074,KZN,UMKOMAAS SECONDARY SCHOOL
500188367,KZN,Umlazi Commercial High School
500195545,KZN,UMLAZI COMTECH HIGH SCHOOL
500197210,KZN,VIRGINIA PREPARATORY SCHOOL
500198283,KZN,VUKUZAKHE HIGH SCHOOL
500199911,KZN,WARNER BEACH JUNIOR PRIMARY SCHOOL
500493321,KZN,WARNER BEACH SENIOR PRIMARY SCHOOL
500340807,KZN,WINGEN HEIGHTS SECONDARY SCHOOL
500208976,KZN,Woodlands Primary School (DURBAN)
500209975,KZN,ZANDILE PRIMARY SCHOOL (ETHEKWINI)
500215155,KZN,ZENZELE JUNIOR PRIMARY SCHOOL
500440892,KZN,ZIMELE HIGH SCHOOL
500218966,KZN,ABATHWA PRIMARY SCHOOL
500223332,KZN,BATHEMBU HIGH SCHOOL
500504273,KZN,BATSHAZWAYO HIGH SCHOOL
500225219,KZN,Biggarsberg Primary School
500225737,KZN,BUHLEBUYEZA SECONDARY SCHOOL
500225774,KZN,BUYAFUTHI PRIMARY SCHOOL
500228438,KZN,CHARLES JOHNSON MEMORIAL PRIMARY SCHOOL
500449550,KZN,COLLESSIE PRIMARY SCHOOL
500236097,KZN,CORDWALL PRIMARY SCHOOL
500241129,KZN,DALALA PRIMARY SCHOOL
500242498,KZN,DAYISWAYO PRIMARY SCHOOL
500243053,KZN,DIMANE PRIMARY SCHOOL
500244200,KZN,DLANGAMANDLA PRIMARY SCHOOL
500245199,KZN,DOUGLAS PRIMARY SCHOOL
500246309,KZN,Dundee Junior School
500246420,KZN,DUNDEE JUNIOR SECONDARY SCHOOL
500246457,KZN,DUNDEE PRIMARY SCHOOL
500247678,KZN,EMHLANGANA  PRIMARY  SCHOOL   
500250194,KZN,EMKHAMO PRIMARY SCHOOL
500443482,KZN,EMSIZINI PRIMARY SCHOOL
500254116,KZN,ENGCAZA PRIMARY SCHOOL
500256336,KZN,ENSELENI PRIMARY SCHOOL
500258593,KZN,ESETHU HIGH SCHOOL
500258630,KZN,ESINYAMBOTHI PRIMARY SCHOOL
500259148,KZN,EZIBOMVINI PRIMARY SCHOOL
500261886,KZN,FUNDOKUHLE HIGH SCHOOL
500263662,KZN,GADELENI SECONDARY SCHOOL
500504088,KZN,GANGEYANA PRIMARY SCHOOL
500263958,KZN,GLENCOE PRIMARY SCHOOL
500267288,KZN,GREYTOWN JUNIOR SCHOOL
500268287,KZN,GREYTOWN HIGH SCHOOL
500269397,KZN,HIGH SCHOOL SAREL CILLIERS HIGH SCHOOL
500272505,KZN,INKOSI JIYANE PRIMARY SCHOOL
500274503,KZN,INKOSI NOGOTSHWA PRIMARY SCHOOL
500274577,KZN,ISIBONGOKUHLE PRIMARY SCHOOL
500274725,KZN,ISILUTSHANA PRIMARY SCHOOL
500422651,KZN,ITHUBALETHU PRIMARY SCHOOL (OTHER)
500276353,KZN,JAJILE HIGH SCHOOL
500276871,KZN,JAMA SECONDARY SCHOOL
500279276,KZN,KEATES DRIFT PRIMARY SCHOOL
500282310,KZN,KRANSKOP PRIMARY SCHOOL
500284123,KZN,KUFANELESIBONGE SECONDARY SCHOOL
500497354,KZN,KWANDUNGE HIGH SCHOOL
500287046,KZN,KWAVULAMEHLO PUBLIC PRIMARY SCHOOL
500287379,KZN,KWAZENZELE HIGH SCHOOL
500288082,KZN,KWAZIBUSELE PRIMARY SCHOOL
500288119,KZN,LELELE PRIMARY SCHOOL
500288230,KZN,MAGOBHE PRIMARY SCHOOL
500288267,KZN,MAHLABA PRIMARY SCHOOL
500292448,KZN,MANDLENI COMBINED PRIMARY SCHOOL
500293299,KZN,MASHINGIZELA HIGH SCHOOL
500294520,KZN,MASHUNKA PRIMARY SCHOOL
500294557,KZN,MATHENDEKA PRIMARY SCHOOL
500296555,KZN,MAWELE HIGH SCHOOL
500297147,KZN,MBIZIMBELWE PRIMARY SCHOOL
500299219,KZN,MBONDWENI PRIMARY SCHOOL
500299441,KZN,MBONGELENI PRIMARY SCHOOL
500407000,KZN,MFUNZI PRIMARY SCHOOL
500100307,KZN,MHLUMBA PUBLIC PRIMARY SCHOOL
500106153,KZN,MSIMBU SECONDARY SCHOOL
500106264,KZN,MUNTU HIGH SCHOOL
500110075,KZN,NDABANKULU PRIMARY SCHOOL
500113405,KZN,NGONGOLO PUBLIC PRIMARY SCHOOL
500495393,KZN,NOMAHAYE PRIMARY SCHOOL
500115995,KZN,NOMAQHULU PRIMARY SCHOOL
500117734,KZN,NSINGABANTU C.P SCHOOL
500493950,KZN,NTABAMHLOPHE PRIMARY SCHOOL ()
500119399,KZN,NTABASIBAHLE C.P SCHOOL
500120472,KZN,NTININI PRIMARY SCHOOL
500121286,KZN,NTSHISHILI PRIMARY SCHOOL
500414400,KZN,NYAKAZA PRIMARY SCHOOL
500123062,KZN,OSCARSBERG PRIMARY SCHOOL
500124838,KZN,OVERTOUN PRIMARY SCHOOL
500124727,KZN,PHATHIZWE HIGH SCHOOL
500124764,KZN,QHOBO SECONDARY SCHOOL
500132645,KZN,SHIYANE HIGH SCHOOL
500132978,KZN,SIBUMBA PUBLIC PRIMARY SCHOOL
500134643,KZN,SIKULWAZI SECONDARY SCHOOL
500136308,KZN,SINOTHANDO SECONDARY SCHOOL
500494912,KZN,SIZWENI PRIMARY SCHOOL (KRANSKOP)
500139749,KZN,SIZWE-SITHOLE SECONDARY SCHOOL
500140933,KZN,SOMANTIYA PRIMARY SCHOOL
500143153,KZN,SOMASHI HIGH SCHOOL
500145891,KZN,SPRINGLAKE SECONDARY SCHOOL 
500146668,KZN,ST.BERNARD'S JOLWAYO PRIMARY SCHOOL
500147038,KZN,SWEBANE PRIMARY SCHOOL
500149406,KZN,THALANA SECONDARY SCHOOL
500151996,KZN,USIZO HIGH SCHOOL
500151922,KZN,VEZULWAZI PRIMARY SCHOOL (OTHER)
500258741,KZN,ZIMINGAYE PRIMARY SCHOOL
500495467,KZN,ZONYAMA HIGH SCHOOL
500496503,KZN,AMAHLUBI SECONDARY SCHOOL
500496429,KZN,AMAHUKU PRIMARY SCHOOL
500168276,KZN,AMANGWANE HIGH SCHOOL
500490324,KZN,AMAZIZI SECONDARY SCHOOL
500170940,KZN,BALDASKRAAL PRIMARY SCHOOL
500170977,KZN,BANGANI SECONDARY SCHOOL
500172568,KZN,BERGVILLE PRIMARY SCHOOL (BERGVILLE)
500177415,KZN,BHEKABATHEMBU HIGH SCHOOL
500177600,KZN,BHEVU HIGH SCHOOL
500182114,KZN,BHUNGANE HIGH SCHOOL
500343989,KZN,BONOKUHLE HIGH SCHOOL
500184112,KZN,BUHLEBEZWE PRIMARY SCHOOL
500184260,KZN,CENGESI PRIMARY SCHOOL
500447734,KZN,CROWFIELD PRIMARY SCHOOL
500192363,KZN,CWEMBE PRIMARY SCHOOL 
500193140,KZN,Drakensview Primary School
500196359,KZN,DUKUZA PRIMARY SCHOOL
500200429,KZN,DUMISA PUBLIC SCHOOL
500200688,KZN,EBHETHANI PRIMARY SCHOOL
500440337,KZN,EBUSINGATHA PRIMARY SCHOOL
500202834,KZN,ECANCANE PRIMARY SCHOOL
500204499,KZN,EKUKHULENI SECONDARY SCHOOL
500204684,KZN,EMABHEKAZI COMBINED SCHOOL
500504014,KZN,EMADOLOBHENI PRIMARY SCHOOL
500208865,KZN,EMFULAMTHATHU  PRIMARY  SCHOOL
500210567,KZN,EMHLWANENI HIGH SCHOOL
500218596,KZN,EMPOLOMBENI PRIMARY SCHOOL
500220668,KZN,EMTSHEZI HIGH SCHOOL
500224146,KZN,ENDAKANE HIGH SCHOOL
500228364,KZN,ENKANGALA SECONDARY SCHOOL
500234469,KZN,ENTONJENI HIGH SCHOOL
500440448,KZN,EPHANGWENI PRIMARY SCHOOL
500238206,KZN,EQHWENI COMBINED SCHOOL
500440485,KZN,ESTCOURT HIGH SCHOOL
500238909,KZN,EZAKHENI HIGH SCHOOL
500239982,KZN,GCIZELA PRIMARY SCHOOL
500240574,KZN,GEZA PRIMARY SCHOOL
500241425,KZN,GLOECKNER MEMORIAL PRIMARY SCHOOL
500244718,KZN,GOODHOME SECONDARY SCHOOL
500245495,KZN,GOODHOPE PRIMARY SCHOOL (LADYSMITH)
500247974,KZN,GOURTON BRIDGE PRIMARY SCHOOL
500309098,KZN,HLABANE HIGH SCHOOL
500262182,KZN,HOFFENTHAL PRIMARY SCHOOL
500263588,KZN,HOYE SECONDARY SCHOOL
500496910,KZN,IDAMU JUNIOR PRIMARY SCHOOL
500499315,KZN,ILENGE PRIMARY SCHOOL
500271839,KZN,IMPOLWANE HIGH SCHOOL
500496540,KZN,INDANYANA PRIMARY SCHOOL
500494764,KZN,INGCEBOYESIZWE PRIMARY SCHOOL
500272949,KZN,INJESUTHI HIGH SCHOOL
500274688,KZN,INKOSI MJWAYELI PRIMARY SCHOOL
500275206,KZN,INKUTHU PRIMARY SCHOOL 
500279165,KZN,INTUMBANE PRIMARY SCHOOL
500280090,KZN,ISEMUKELO PRIMARY SCHOOL
500290339,KZN,ISIBUKO HIGH SCHOOL
500490509,KZN,JABULANI PRIMARY SCHOOL (BERGVILLE)
500448033,KZN,JONONOSKOP HIGHER PRIMARY SCHOOL
500301217,KZN,KIRKINTULLOCH PRIMARY SCHOOL
500101491,KZN,KWAMIYA PRIMARY SCHOOL
500101565,KZN,LANGKLOOF PRIMARY SCHOOL
500102083,KZN,LOKOTHWAYO COMBINED SCHOOL
500103008,KZN,M0NDISA PRIMARY SCHOOL
500104858,KZN,MADELA PRIMARY SCHOOL
500105228,KZN,MADILIKA COMBINED SCHOOL
500107559,KZN,MAFU SECONDARY SCHOOL (BERGVILLE)
500108151,KZN,MAGWABABA HIGH SCHOOL
500444370,KZN,MANDULUZA PRIMARY SCHOOL
500109927,KZN,MANGCENGEZA HIGH SCHOOL
500111555,KZN,MANKAYANA HIGH SCHOOL
500113331,KZN,MAQOQA SECONDARY SCHOOL
500115588,KZN,MASHOBANE HIGH SCHOOL
500118770,KZN,MASIBONGE SECONDARY SCHOOL
500119140,KZN,MATIWANESKOP PRIMARY SCHOOL
500123506,KZN,MAVUMBUKA HIGH SCHOOL
500123876,KZN,MCITSHENI JUNIOR PRIMARY SCHOOL
500124505,KZN,MHLUMAYO PRIMARY SCHOOL 
500126096,KZN,MKHAMBA PRIMARY SCHOOL
500126503,KZN,MPUMELELO HIGH SCHOOL
500126540,KZN,MPUMUZI PRIMARY SCHOOL
500134976,KZN,MQEDANDABA HIGH SCHOOL
500129981,KZN,MTHIYANE PRIMARY SCHOOL
500130240,KZN,MYENDANE PRIMARY SCHOOL
500132497,KZN,MZIYONKE PRIMARY SCHOOL
500132830,KZN,NCIBIDWANE PRIMARY SCHOOL
500444407,KZN,NCUNJANA PRIMARY SCHOOL
500135161,KZN,NDALELA HIGH SCHOOL
500135827,KZN,NETHEZEKA HIGH SCHOOL
500445036,KZN,NGCONGCOSI HIGH SCHOOL
500138528,KZN,NGIBONGELENI HIGH SCHOOL 
500139268,KZN,NGOZA SECONDARY SCHOOL
500139453,KZN,NGUNJINI COMBINED PRIMARY SCHOOL
500141710,KZN,NGWADI PRIMARY SCHOOL
500143042,KZN,NHLOKWANE SECONDARY SCHOOL
500147704,KZN,NHLONHLWENI PRIMARY SCHOOL 
500322159,KZN,NKANYEZI PRIMARY SCHOOL (WASBANK)
500149998,KZN,NOGAGA PRIMARY SCHOOL
500445887,KZN,NSETHENI PRIMARY SCHOOL
500151071,KZN,NSUNGULU JUNIOR PRIMARY SCHOOL
500151219,KZN,NSWELAMANZIVELA JUNIOR PRIMARY SCHOOL
500303955,KZN,NTABAMHLOPHE PRIMARY SCHOOL (ESCOURT)
500158064,KZN,NTOKOZO PRIMARY SCHOOL
500158841,KZN,NYENDE PRIMARY SCHOOL
500159322,KZN,OBONJANENI PRIMARY SCHOOL
500160210,KZN,OGADE PRIMARY SCHOOL
500161246,KZN,OKHOMBE PRIMARY SCHOOL
500162319,KZN,PHASIWE PRIMARY SCHOOL
500163133,KZN,PHUMALANGA PRIMARY SCHOOL (ESCOURT)
500304029,KZN,PHUTHINI SECONDARY SCHOOL
500211529,KZN,PISGAH PRIMARY SCHOOL
500165279,KZN,QHOZO HIGH SCHOOL
500166389,KZN,QOPHINDLELA SECONDARY SCHOOL
500497169,KZN,RHEIBOKSPRUIT PRIMARY SCHOOL
500167573,KZN,ROOKDALE PRIMARY SCHOOL
500343767,KZN,ROSE OF SHARON PRIMARY SCHOOL
500171680,KZN,ROYAL DRAKENSBERG PRIMARY SCHOOL
500176231,KZN,SAKHELWE HIGH SCHOOL
500181189,KZN,SANDOKUVELA PRIMARY SCHOOL
500185592,KZN,SIBONGINTUTHUKO PRIMARY SCHOOL
500187479,KZN,SICELOKUHLE HIGH SCHOOL
500214452,KZN,SICELUKUKHANYA HIGH SCHOOL
500190994,KZN,SIDINGULWAZI PRIMARY SCHOOL (OTHER)
500191142,KZN,SIGIDISABATHEMBU PRIMARY SCHOOL
500191771,KZN,SINENHLANHLA PRIMARY SCHOOL (LADYSMITH)
500192844,KZN,SIZAKAHLE PUBLIC SECONDARY SCHOOL
500196581,KZN,SIZATHINA HIGH SCHOOL
500196618,KZN,SOMTSEWU PRIMARY SCHOOL
500197099,KZN,ST CHADS PRIMARY SCHOOL
500198949,KZN,THOKOZA HIGH SCHOOL
500334369,KZN,TSHANIBEZWE HIGH SCHOOL
500444999,KZN,UKHAHLAMBA HIGH SCHOOL
500202094,KZN,VEYISI PRIMARY SCHOOL
500202538,KZN,VIKINDUKU PRIMARY SCHOOL
500205794,KZN,VIMBUKHALO PRIMARY SCHOOL (OTHER)
500210530,KZN,VULAMEHLO PRIMARY SCHOOL (BERGVILLE)
500495578,KZN,VUMA HIGH SCHOOL
500414807,KZN,WATERSHED PRIMARY SCHOOL
500217560,KZN,WATERSMEET HIGHER PRIMARY SCHOOL
500217782,KZN,WINTERTON PRIMARY SCHOOL
500445924,KZN,WOODFORD PRIMARY SCHOOL
500343878,KZN,ZAMUKWAZI PRIMARY SCHOOL
500222444,KZN,ZIKODE HIGH SCHOOL
500223628,KZN,ZIMISELE PRIMARY SCHOOL
500445073,KZN,ZUZIMFUNDO PRIMARY SCHOOL
500224516,KZN,ABAQULUSI HIGH SCHOOL
500226292,KZN,ALTONA SENIOR PRIMARY SCHOOL
500227772,KZN,BANZANA HIGH SCHOOL
500227994,KZN,BAZINI PRIMARY SCHOOL
500228660,KZN,BHANGANOMO PRIMARY SCHOOL
500229030,KZN,BHAQALWESIZWE HIGH SCHOOL
500229141,KZN,BHEKUMTHETHO PRIMARY SCHOOL
500492544,KZN,BHOBHOBHO PRIMARY SCHOOL
500230362,KZN,BILANYONI PRIMARY SCHOOL
500231694,KZN,BOMBOLO COMBINED SCHOOL
500233766,KZN,BONGINHLANHLA HIGH SCHOOL
500237873,KZN,BONGOKUHLE HIGH SCHOOL
500238539,KZN,BUSEKHAYA SECONDARY SCHOOL
500238687,KZN,CELUKWAZI C. PRIMARY SCHOOL
500238835,KZN,COTTLANDS PRIMARY SCHOOL
500240130,KZN,CWAYISA PRIMARY SCHOOL
500444481,KZN,DLAKUSE PRIMARY SCHOOL
500242424,KZN,DONGOTHULE PRIMARY SCHOOL
500242868,KZN,EBUHLENIBENKOSI PRIMARY SCHOOL 
500243460,KZN,EBUKHALINI PRIMARY SCHOOL
500247826,KZN,EFEFE C.P SCHOOL
500249676,KZN,EHLEZENI C.P SCHOOL
500444962,KZN,EKHOMBELA PRIMARY SCHOOL
500250675,KZN,EKUJABULENI PRIMARY SCHOOL (OTHER)
500252932,KZN,EKUTHOKOZENI FULL SERVICE SCHOOL
500253820,KZN,ELOMO P.P. SCHOOL
500255226,KZN,EMAYENI PRIMARY SCHOOL
500256225,KZN,EMMANUEL PRIMARY SCHOOL (NONGOMA)
500497650,KZN,EMPILWENI HIGH SCHOOL
500444074,KZN,ENDLOVUKAZI HIGH SCHOOL
500257409,KZN,ENDLOZANA PRIMARY SCHOOL
500337625,KZN,ENQABENI COMBINED SCHOOL
500444333,KZN,ENTUNGWINI PRIMARY SCHOOL 
500263847,KZN,ESIKHUTHWANENI PRIMARY SCHOOL
500263884,KZN,ESIKHWEBEZANE PRIMARY SCHOOL
500444296,KZN,ESUSWENI PRIMARY SCHOOL
500264476,KZN,ESWENI JUNIOR PRIMARY SCHOOL
500266511,KZN,FALAZA COMPREHENSIVE HIGH SCHOOL
500270840,KZN,FUMANA HIGH SCHOOL
500271321,KZN,FUNDUKHALIPHE HIGH SCHOOL
500273319,KZN,FUNOKWAKHE PRIMARY SCHOOL
500275317,KZN,GOMONDO C.P. SCHOOL
500282236,KZN,GWAVUMANE PRIMARY SCHOOL
500284974,KZN,HAMBANGENDLELA HIGH SCHOOL
500286343,KZN,HARPO PRIMARY SCHOOL
500291856,KZN,HIGH SCHOOL Vryheid High School
500292226,KZN,HOLINYOKA PRIMARY SCHOOL
500444925,KZN,IMPUMELELO VICTORY PRIMARY SCHOOL
500293447,KZN,INGWEMNYAMA SENIOR PRIMARY SCHOOL
500490213,KZN,INHLOSENHLE SECONDARY SCHOOL
500294890,KZN,INKAMANA SECONDARY SCHOOL
500294927,KZN,INKOSENTSHA PRIMARY SCHOOL
500296629,KZN,ISIHLAHLASENKOSI HIGH SCHOOL
500296888,KZN,IVUNA HIGH SCHOOL
500299108,KZN,IZINHLENDLE PRIMARY SCHOOL
500300107,KZN,JAMES NXUMALO AGRICULTURAL HIGH SCHOOL
500300366,KZN,JIKANE PRIMARY SCHOOL
500301513,KZN,KANDASPUNT PRIMARY SCHOOL
500100270,KZN,KANYEKANYE HIGH SCHOOL
500101084,KZN,KHANYANJALO SECONDARY SCHOOL
500105709,KZN,KHANYISA SECONDARY SCHOOL (OTHER)
500106634,KZN,KHANYISELUZULU SENIOR SECONDARY SCHOOL
500311392,KZN,KING CYPRIAN PRIMARY SCHOOL
500108040,KZN,KING PHUMZUZULU HIGH SCHOOL
500109150,KZN,KITAKITA HIGH SCHOOL
500327450,KZN,KOHLOKOLO PUBLIC PRIMARY SCHOOL
500110112,KZN,KOMBUZI PRIMARY SCHOOL
500110815,KZN,KORTNEK LOWER PRIMARY SCHOOL
500111185,KZN,KOTO PRIMARY SCHOOL
500111222,KZN,KWA - NOGCOYI SENIOR PRIMARY SCHOOL
500290302,KZN,KWADENGE SENIOR SECONDARY SCHOOL
500115477,KZN,KWADOMBA HIGH SCHOOL
500118326,KZN,KWA-KHANGELA CP SCHOOL
500119066,KZN,KWAMADUMA PRIMARY SCHOOL
500121878,KZN,KWAMFEMFENI PRIMARY SCHOOL
500122692,KZN,KWAMFUNDENI HP SCHOOL
500126355,KZN,KWAMNYAYIZA HIGH SCHOOL 
500126392,KZN,KWAMPUNZANA PRIMARY SCHOOL
500127058,KZN,KWAMUSI PRIMARY SCHOOL
500127650,KZN,KWAMZIWENTSHA HIGH SCHOOL
500128020,KZN,KWANQOKOTHO PRIMARY SCHOOL
500445665,KZN,KWANSELE PRIMARY SCHOOL
500129093,KZN,KWASA SECONDARY SCHOOL
500445591,KZN,KWAZIHLAKANIPHELE PRIMARY SCHOOL
500493358,KZN,KWAZWIDE HIGH SCHOOL
500133348,KZN,LALELA HIGHER PRIMARY SCHOOL
500134199,KZN,LANGALESIZWE PRIMARY SCHOOL
500135975,KZN,LETHUKUKHANYA PRIMARY SCHOOL
500136012,KZN,LOUWSBURG PRIMARY SCHOOL
500138084,KZN,MABEDLANA PRIMARY SCHOOL (ULUNDITOWNSHIP)
500138639,KZN,MAGCEKENI PRIMARY SCHOOL 
500140674,KZN,MAGENQEZA PRIMARY SCHOOL
500140711,KZN,MAHLOMBE PRIMARY SCHOOL
500141969,KZN,MAKHEME PRIMARY SCHOOL
500142043,KZN,MALAMBA PRIMARY SCHOOL
500144374,KZN,MANDLAKAZI HIGH SCHOOL
500145669,KZN,MANDLEZULU C.P. SCHOOL
500145928,KZN,MANHLANHLE PRIMARY SCHOOL
500146076,KZN,MANKULUMANE PRIMARY SCHOOL
500150997,KZN,MANYONI PRIMARY SCHOOL
500327672,KZN,MANZEZULU PRIMARY SCHOOL
500153365,KZN,MANZIMAKHULU PRIMARY SCHOOL
500444666,KZN,MAPHAMBILI PRIMARY SCHOOL
500292744,KZN,MAPHOPHOMA PRIMARY SCHOOL
500158138,KZN,MAQULUSINI PRIMARY SCHOOL
500494061,KZN,MASIHLANGANE SENIOR PRIMARY SCHOOL
500163873,KZN,MASITHOKOZE PRIMARY SCHOOL
500495911,KZN,MATHOLE HIGH SCHOOL
500164502,KZN,MAWEZULU PRIMARY SCHOOL
500164946,KZN,MBANDLENI PRIMARY SCHOOL
500167906,KZN,MBHEKWA HIGH SCHOOL
500169978,KZN,MCHITHEKI HIGH SCHOOL
500170348,KZN,MDUNA PRIMARY SCHOOL
500171014,KZN,MEYAMA HIGH SCHOOL
500337477,KZN,MFEMFE PRIMARY SCHOOL
500172309,KZN,MGABHANYONGO PRIMARY SCHOOL
500172383,KZN,MGXANYINI PRIMARY SCHOOL
500173530,KZN,MIRACLE CHRISTIAN SCHOOL
500495763,KZN,MLOKOTHWA HIGH SCHOOL
500173715,KZN,MNKUNZI PRIMARY SCHOOL
500447996,KZN,MNYAME PRIMARY SCHOOL
500250009,KZN,MORNING SUN ACADEMY SCHOOL
500176268,KZN,MPUMALANGA SENIOR PRIMARY SCHOOL
500176823,KZN,MSEBE PRIMARY SCHOOL
500177045,KZN,MSENTELI PRIMARY SCHOOL
500177267,KZN,MSHANELOWESIZWE HIGH SCHOOL
500177304,KZN,MSHOKOBEZI PRIMARY SCHOOL
500182373,KZN,MTAKAYISE PRIMARY SCHOOL
500179117,KZN,MTHINTENI PRIMARY SCHOOL
500179265,KZN,MTHWADLANA PRIMARY SCHOOL
500179968,KZN,MUZUYAQOKWA PRIMARY SCHOOL
500180227,KZN,MVALO SECONDARY SCHOOL
500311355,KZN,MZWENI PRIMARY SCHOOL
500181041,KZN,NARDINI CONVENT SCHOOL
500181411,KZN,NCOTSHANE PRIMARY SCHOOL
500181633,KZN,NDABAMBI COMBINED PRIMARY SCHOOL
500181929,KZN,NEL LIFE SCHOOL
500182040,KZN,NGADUMBILI PRIMARY SCHOOL
500182595,KZN,NGANGAYIPHI PRIMARY SCHOOL
500182632,KZN,NGOLOTSHA C PRIMARY SCHOOL
500183187,KZN,NGOME PRIMARY SCHOOL (NONGOMA)
500184297,KZN,NGONGOMA PRIMARY SCHOOL
500184334,KZN,NGWABI PRIMARY SCHOOL
500184963,KZN,NGXONGWANE PRIMARY SCHOOL
500185296,KZN,NHLANHLAYETHU SECONDARY SCHOOL (NONGOMA)
500186184,KZN,NKABANE PRIMARY SCHOOL
500187812,KZN,NKOMBABANTU COMBINED PRIMARY SCHOOL
